1218	en</br> in	inside	Greek/Latin root			Latin words	nko	
1219	ergo	work	Greek/Latin root		argon(a=not+ergon=work=>inert)</br>ergophobia(fear of work)</br>ergonomic=economic study of work</br>	Latin words	nko	
1220	for	completely (used to intensify the meaning of a word)	Greek/Latin root			Latin words	nko	
1221	fore	in front of</br> previous</br> earlier	Greek/Latin root		forehead</br> 	Latin words	nko	
1223	gest	carry</br> bring	Greek/Latin root		gestation period	Latin words	nko	
1224	grad</br> gress	step</br> go	Greek/Latin root		gradual</br> gradient</br> 	Latin words	nko	
1227	hydr	water	Greek/Latin root		anhydous</br> hydraulic</br> 	Latin words	nko	
1228	integer</br> integra</br> integrum	entire	Greek/Latin root		integer</br> integral</br> intergrate</br> 	Latin words	nko	
1229	ject	throw	Greek/Latin root		eject</br> reject</br> inject</br> 	Latin words	nko	
1230	junct	meet</br> join	Greek/Latin root		junction</br> 	Latin words	nko	
1231	lat	to carry</br> to bear (correlation)/передавать	Greek/Latin root			Latin words	nko	
1232	leg</br> lig</br> lect	choose</br> gather	Greek/Latin root			Latin words	nko	
1235	log	word</br> study	Greek/Latin root			Latin words	nko	
1237	luc</br> lum	light	Greek/Latin root		luminary</br> lucifer</br> 	Latin words	nko	
1239	gon	angle	Greek/Latin root		polygon</br> hexagon</br> 	Latin words	nko	
1240	gran	grain	Greek/Latin root		granular	Latin words	nko	
1241	helic	spiral</br> circular	Greek/Latin root	ic=nature of, like</br>		Latin words	nko	
1242	heli	sun	Greek/Latin root		helium</br> heli-centric</br> 	Latin words	nko	
1243	hemo-<br> hemato-<br> emia-	blood	Greek/Latin root		"   anaemia:an=lack of blood<br>
    azotemia:azot=nitrogen in the blodd<br>
    glycemia:glyco=sugar in the blood<br>
    hematite:tite=stone, ie. bloodlike stone<br>
    hemoglobin:globule=red cells in blood<br>
    hemophilia:philia=loves (to shed) blood, ie. bluter<br>
    hemorrhage:rhage=breaking/tear, ie. losing a lot of blood<br>
    hemorrhoids:rhoos=stream, ie. stream of blood from veins (in rectal area)<br>
    hypoglycemia:hypo=under+glyc=sugar, d.h. low sugar level<br>
    leukemia:leukos =white cell accumulation in blood, ie. cancer<br>
    thalassemia:thalasse=sea, ie. an inherited blood disease common to those nations around hte mediterreanean sea<br>
    toxemia:toxon=toxic blood, ie. blood poisoning<br>
    uremia:disease of urine/urea in blood due to kidney malfunctioning<br>"	Latin words	nko	
1244	histo	tissue	Greek/Latin root			Latin words	nko	
1245	jud	law	Greek/Latin root		judicial</br> 	Latin words	nko	
1246	juven	young	Greek/Latin root		juvenile</br> 	Latin words	nko	
1247	lip	fat	Greek/Latin root		liposuction</br> lippid</br> 	Latin words	nko	
1248	iso	equal	Greek/Latin root		isobar</br> isometric</br> 	Latin words	nko	
1249	lact	milk	Greek/Latin root		lactose</br> lactate</br> 	Latin words	nko	
1250	lud</br> lus	play	Greek/Latin root			Latin words	nko	
1251	later	side	Greek/Latin root		lateral</br> latitude</br> 	Latin words	nko	
1252	magn	great	Greek/Latin root		magnificent</br> 	Latin words	nko	
1254	mar	Sea	Greek/Latin root		maritime</br> marine</br> 	Latin words	nko	
1256	mega	large	Greek/Latin root			Latin words	nko	
1257	ment	mind	Greek/Latin root		mental</br> 	Latin words	nko	
1258	merg	plunge	Greek/Latin root			Latin words	nko	
1261	migr	wander	Greek/Latin root		migrate</br> emmigrate</br> migrant</br> 	Latin words	nko	
1262	mir	Look	Greek/Latin root		mirage</br> 	Latin words	nko	
1265	mot</br> move	move	Greek/Latin root			Latin words	nko	
1266	mult	many	Greek/Latin root			Latin words	nko	
1267	mut	change	Greek/Latin root			Latin words	nko	
1268	myo	muscle	Greek/Latin root			Latin words	nko	
1269	mand	order	Greek/Latin root			Latin words	nko	
1270	nat	born	Greek/Latin root		national</br> natavity</br> native</br> 	Latin words	nko	
1271	nav	ship	Greek/Latin root		navigate</br> navigation	Latin words	nko	
1272	neg	deny	Greek/Latin root		negate</br>  negative</br> 	Latin words	nko	
1274	nov	new	Greek/Latin root		novelty	Latin words	nko	
1275	ocul	eye	Greek/Latin root			Latin words	nko	
1276	oper	work	Greek/Latin root		operate</br> 	Latin words	nko	
1277	pater</br> patri	father	Greek/Latin root			Latin words	nko	
1280	pel</br> pulse	drive	Greek/Latin root			Latin words	nko	
1281	pend</br> pens	hang	Greek/Latin root		pending</br>pendant</br> 	Latin words	nko	
1282	pet	seek	Greek/Latin root			Latin words	nko	
1283	petr	stone</br> rock	Greek/Latin root	" Peter ""you are the rock that I will build my Church""</br> said Jesus"	petrified</br> 	Latin words	nko	
1286	phon	sound	Greek/Latin root			Latin words	nko	
1287	plic	fold</br> bend	Greek/Latin root			Latin words	nko	
1289	pon</br> pos	place</br> put	Greek/Latin root			Latin words	nko	
1290	pot	drink	Greek/Latin root		potable water</br> 	Latin words	nko	
1291	poten	powerful	Greek/Latin root		potentate</br> potent	Latin words	nko	
1292	prehend</br> prehens	take</br> grasp	Greek/Latin root		comprehend</br> aprehend</br> 	Latin words	nko	
1293	prot	first	Greek/Latin root		prototype	Latin words	nko	
1295	ortho	straight	Greek/Latin root		orthoate</br>orthodontist</br> 	Latin words	nko	
1296	narr	tell	Greek/Latin root			Latin words	nko	
1297	od	pass</br> way	Greek/Latin root			Latin words	nko	
1299	pept</br> peps	digestion	Greek/Latin root			Latin words	nko	
1300	phyt	plant</br> grow	Greek/Latin root			Latin words	nko	
1302	plaud</br> plod</br> plaus</br> plos	approve</br> clap	Greek/Latin root		applaud</br> laudable</br> 	Latin words	nko	
1303	pul	urge	Greek/Latin root			Latin words	nko	
1304	pugn</br> pung	fight	Greek/Latin root			Latin words	nko	
1306	pyr	fire	Greek/Latin root		pyromaniac</br> 	Latin words	nko	
1307	quer</br> quir	ask</br> seek	Greek/Latin root			Latin words	nko	
1308	quis</br> ques	guest	Greek/Latin root			Latin words	nko	
1309	reg</br> rig</br> rect	rule</br> govern	Greek/Latin root			Latin words	nko	
1310	rid</br> ris	laugh	Greek/Latin root		ridicule</br> 	Latin words	nko	
1311	rupt	break	Greek/Latin root		rupture</br> 	Latin words	nko	
1312	sacr</br> sanct	holy	Greek/Latin root		sacrement</br> sanctuary	Latin words	nko	
1316	sec</br> sect	cut	Greek/Latin root			Latin words	nko	
1317	sed</br> sid</br> sess	sit</br> seat	Greek/Latin root			Latin words	nko	
1320	serv	keep	Greek/Latin root			Latin words	nko	
1321	sist	place</br> stand	Greek/Latin root			Latin words	nko	
1322	solv</br> solu	loosen	Greek/Latin root			Latin words	nko	
1324	soph	wisdom	Greek/Latin root		sophomore</br>	Latin words	nko	
1325	spec</br> spect</br> spic	look</br> appear	Greek/Latin root			Latin words	nko	
1326	spir	breathe	Greek/Latin root		aspiration</br> expiration</br> 	Latin words	nko	
1327	stat</br> stab	stand	Greek/Latin root		static</br> stationary</br> 	Latin words	nko	
1328	string</br> strict	bind	Greek/Latin root			Latin words	nko	
1329	stru</br> struct	build	Greek/Latin root		structure</br> 	Latin words	nko	
1330	sum</br> sumpt	take	Greek/Latin root			Latin words	nko	
1331	radic</br> radix	root	Greek/Latin root			Latin words	nko	
1332	ram	branch	Greek/Latin root			Latin words	nko	
1333	rub</br> rhod	red	Greek/Latin root			Latin words	nko	
1334	san	health	Greek/Latin root		sanitatin</br> 	Latin words	nko	
1336	scler	hard	Greek/Latin root			Latin words	nko	
1338	son	sound	Greek/Latin root			Latin words	nko	
1339	tang</br> ting</br> tact</br> tig	touch	Greek/Latin root			Latin words	nko	
1340	teg</br> tect	cover	Greek/Latin root		tectonic plates</br> 	Latin words	nko	
1343	ten</br> tain	hold</br> reach	Greek/Latin root			Latin words	nko	
1344	term	end	Greek/Latin root		terminal</br> terminus</br> 	Latin words	nko	
1345	ter</br> terr	land</br> earth	Greek/Latin root		terresital</br> terraine</br> termite</br> 	Latin words	nko	
1346	therm	heat	Greek/Latin root		thermometer</br> thermal</br> therme</br> isotherm</br> 	Latin words	nko	
1347	tort</br> tors	twist	Greek/Latin root		torsion</br> 	Latin words	nko	
1349	trit	rub	Greek/Latin root			Latin words	nko	
1350	trud</br> trus	thrust	Greek/Latin root			Latin words	nko	
1351	umbra	shade	Greek/Latin root		penumbra</br> 	Latin words	nko	
1352	urb	city	Greek/Latin root		urban</br> 	Latin words	nko	
1353	tax	arrangement	Greek/Latin root		taxomologist</br> 	Latin words	nko	
1355	vad</br> vas	go	Greek/Latin root			Latin words	nko	
1356	val</br> vail	be strong	Greek/Latin root		avail</br> 	Latin words	nko	
1359	verb	word	Greek/Latin root			Latin words	nko	
1362	vinc</br> vict	conquer	Greek/Latin root		victor</br> victorious</br> vincible</br> 	Latin words	nko	
1366	vol	wish</br> will	Greek/Latin root		volunatary</br> 	Latin words	nko	
1367	vor</br> vour	eat	Greek/Latin root			Latin words	nko	
1368	xen</br> xeno	foreign	Greek/Latin root		xenophobe</br> 	Latin words	nko	
1369	xer	dry	Greek/Latin root		xerox</br> 	Latin words	nko	
1371	allusion  </br> illusion </br> delusion	allusion=An allusion is a reference, direct or implied, to something or someone </br> illusion=An illusion, on the other hand, is something that deceives the mind or senses by creating a false impression of reality.</br>A delusion is a false belief or opinion	Easily confused words	Try associating the beginning I in illusion with an eye, relating the term to optical illusions.</br>Keep in mind the prefix de-, denoting privation or negation, provides a hint to the more serious contexts in which this term is sometimes used.	The author’s new book contains an allusion to mythological gods</br>A mirage is a type an optical illusion. </br>it was heartbreaking to witness my ailing grandmother’s delusion that her deceased husband was alive.	Easily confused words	Khan	
1372	demure </br> demur	demur=To express disagreement or refuse to do something   </br> demure=Quiet and well behaved (especially of women and children)	Easily confused words		Even though she was of quiet demure, the secretary demurred to bring coffee for her bos	Easily confused words	Khan	
1373	discreet  </br> discrete	discreet=Careful not to cause embarrassment or attract too much attention, especially by keeping something secret   </br> discrete=Having a clear independent shape or form; separate	Easily confused words		Swiss banks are discreet -but do not insist that married couples each have their own discrete bank account	Easily confused words	Khan	
1374	disparage  </br> disparate	disparage=To criticize someone or something in a way that shows you do not respect or value them   </br> disparate=Different in every way	Easily confused words		The formal manager and punk employee wore disparate clothing, but the manager never disparaged him in any way	Easily confused words	Khan	
1375	fortify  </br> mortify	fortify=To strengthen something, especially in order to protect it   / mortify=highly embrassment	Easily confused words			Easily confused words	Khan	
1376	immure  </br> inure	immure=Kept as a prisoner or closed away and out of sight   </br> inure=If you suffer or experience something unpleasant, you become familiar with it and able to accept and bear it	Easily confused words			Easily confused words	Khan	
1377	inane  </br> innate	inane=Extremely silly or with no real meaning or importance   </br> innate=A quality or abilitythat you were born with, not one you have learned	Easily confused words			Easily confused words	Khan	
1378	incumbent  </br> recumbent	incumbent=The person who has or had a particular official position   </br> recumbent=Lying down	Easily confused words		The  future incumbent went to his job interview in a recumbent bicyle	Easily confused words	Khan	
1379	loath  </br> loathe	loath=To be unwilling to do something   </br> loathe=To hate someone or something			The secretary was loath to do the filing and loathed her boss for insisting she did it 	Easily confused words	Khan	
